X [],R.RA: EMG 1 (from SF8_Back_Tuck_Somersault_Rep_6.10) ->Filter->RMS [],R.ES: EMG 2 (from SF8_Back_Tuck_Somersault_Rep_6.10) ->Filter->RMS [],R.IL: EMG 3 (from SF8_Back_Tuck_Somersault_Rep_6.10) ->Filter->RMS [],R.GMax: EMG 4 (from SF8_Back_Tuck_Somersault_Rep_6.10) ->Filter->RMS [],R.RF: EMG 5 (from SF8_Back_Tuck_Somersault_Rep_6.10) ->Filter->RMS [],R.BF: EMG 6 (from SF8_Back_Tuck_Somersault_Rep_6.10) ->Filter->RMS [],R.TA&IO: EMG 7 (from SF8_Back_Tuck_Somersault_Rep_6.10) ->Filter->RMS [],R.MF: EMG 8 (from SF8_Back_Tuck_Somersault_Rep_6.10) ->Filter->RMS []
10.37,0.064120276,0.048646588,0.198045603,0.0639201,0.045860863,0.27398524,0.271633161,0.089565507
10.38,0.066639577,0.048646588,0.198697068,0.0639201,0.045860863,0.27398524,0.274322598,0.089565507
10.39,0.071109305,0.048646588,0.201628665,0.0639201,0.050913331,0.27398524,0.277012035,0.089676631
10.4,0.071353109,0.048646588,0.203908795,0.0639201,0.07050136,0.27398524,0.281046191,0.089676631
10.41,0.071921983,0.048646588,0.204885994,0.0639201,0.074698795,0.27398524,0.279701473,0.089787754
10.42,0.072003251,0.048646588,0.206514658,0.0639201,0.097940148,0.27398524,0.28239091,0.089676631
10.43,0.073222267,0.048722836,0.207166124,0.0639201,0.10415857,0.274907749,0.283735628,0.089787754
10.44,0.074034945,0.048722836,0.207166124,0.0639201,0.115040808,0.274907749,0.28239091,0.089787754
10.45,0.074278749,0.048722836,0.208469055,0.063420724,0.128254955,0.27398524,0.28239091,0.089898878
10.46,0.074685087,0.048722836,0.20781759,0.063420724,0.136805286,0.27398524,0.286425066,0.089898878
10.47,0.075579033,0.048722836,0.214983713,0.063420724,0.148464827,0.27398524,0.287769784,0.089898878
10.48,0.076391711,0.048875334,0.224104235,0.063420724,0.152351341,0.27398524,0.290459221,0.090010001
10.49,0.079236083,0.049027831,0.234201954,0.063420724,0.157015157,0.274907749,0.290459221,0.090232248
10.5,0.082080455,0.049256576,0.239087948,0.063420724,0.16323358,0.274907749,0.29180394,0.090343372
10.51,0.082893133,0.049485322,0.252117264,0.063420724,0.164010882,0.274907749,0.294493377,0.090454495
10.52,0.083705811,0.049485322,0.260260586,0.063420724,0.164788185,0.274907749,0.295838096,0.090454495
10.53,0.086956522,0.049637819,0.282410424,0.063420724,0.164788185,0.27398524,0.299872252,0.090565618
10.54,0.088581877,0.050171559,0.291205212,0.062921348,0.164788185,0.272140221,0.303906408,0.090454495
10.55,0.089394555,0.050476554,0.305537459,0.061922597,0.164788185,0.272140221,0.305251126,0.090676742
10.56,0.090207233,0.053678994,0.321172638,0.061423221,0.164788185,0.272140221,0.307940563,0.091232359
10.57,0.091832588,0.062218833,0.332247557,0.061423221,0.164788185,0.271217712,0.313319438,0.091454606
10.58,0.093457944,0.089973313,0.338762215,0.060923845,0.167897396,0.269372694,0.314664157,0.091343483
10.59,0.094270622,0.107510484,0.358306189,0.060424469,0.174893121,0.266605166,0.316008875,0.090343372
10.6,0.0950833,0.131147541,0.368078176,0.060424469,0.176447726,0.263837638,0.318698312,0.095677298
10.61,0.0950833,0.151734655,0.403908795,0.059425718,0.177225029,0.254612546,0.346937403,0.115568397
10.62,0.095895977,0.155547084,0.413680782,0.058926342,0.177225029,0.26199262,0.352316278,0.130014446
10.63,0.099959366,0.157072055,0.416938111,0.058926342,0.178779635,0.279520295,0.352316278,0.135570619
10.64,0.102397399,0.166221883,0.429967427,0.058426966,0.179556937,0.273062731,0.349626841,0.141126792
10.65,0.104022755,0.176134198,0.442996743,0.059925094,0.179556937,0.275830258,0.350971559,0.147794199
10.66,0.105648111,0.183759055,0.446254072,0.060424469,0.182666149,0.278597786,0.352316278,0.161129014
10.67,0.106460788,0.196721312,0.45276873,0.059925094,0.193548387,0.298892989,0.355005715,0.173352595
10.68,0.121088988,0.223408311,0.449511401,0.056429463,0.210649048,0.307195572,0.356350434,0.184464941
10.69,0.125965055,0.23789554,0.45276873,0.074906367,0.219199378,0.339483395,0.36038459,0.188909879
10.7,0.138155222,0.241707968,0.465798046,0.109862672,0.226972406,0.353321033,0.364418745,0.192243583
10.71,0.159284844,0.243995425,0.469055375,0.124344569,0.244850369,0.355166052,0.368452901,0.191132348
10.72,0.163348232,0.247807854,0.478827362,0.128838951,0.282938204,0.358856089,0.367108183,0.204467163
10.73,0.170662332,0.265345025,0.498371336,0.151810237,0.286824718,0.363468635,0.364418745,0.224469386
10.74,0.173913044,0.275257339,0.553745928,0.181772784,0.317916829,0.36900369,0.361729308,0.233359262
10.75,0.17878911,0.279069767,0.570032573,0.19525593,0.324135251,0.377306273,0.36038459,0.244471608
10.76,0.187728566,0.289744567,0.589576547,0.221722846,0.324912553,0.383763838,0.356350434,0.258917658
10.77,0.194229988,0.30880671,0.641693811,0.253183521,0.328799067,0.386531365,0.317353594,0.268918769
10.78,0.202356766,0.322531453,0.67752443,0.286641698,0.330353673,0.411439114,0.345592685,0.282253584
10.79,0.204794799,0.341593595,0.700325733,0.311610487,0.334240187,0.38099631,0.364418745,0.310034448
10.8,0.210483543,0.356080824,0.781758958,0.329088639,0.347454334,0.394833948,0.41820749,0.318924325
10.81,0.216172288,0.372093023,0.846905538,0.345068664,0.349786242,0.391143911,0.473340953,0.34448272
10.82,0.221861032,0.378192909,0.912052117,0.353058677,0.358336572,0.430811808,0.529819135,0.354483832
10.83,0.227549777,0.387342737,1.114006515,0.354057428,0.372328022,0.461254613,0.665635716,0.362262474
10.84,0.229175132,0.391155166,1.149837134,0.364044944,0.377769141,0.462177122,0.707321993,0.366707412
10.85,0.246241365,0.396492566,1.234527687,0.368539326,0.382432958,0.489852399,0.762455456,0.377819758
10.86,0.260869565,0.408692337,1.263843648,0.370037453,0.384764866,0.526752768,0.860619915,0.382264696
10.87,0.303128809,0.416317194,1.32247557,0.371535581,0.393315196,0.582103321,0.91440866,0.393377042
10.88,0.337261276,0.430041937,1.374592834,0.372534332,0.462495142,0.595940959,0.945337188,0.410045561
10.89,0.354327509,0.435379337,1.456026059,0.373533084,0.529343179,0.601476015,1.246554159,0.414490499
10.9,0.365704998,0.437666794,1.495114007,0.375530587,0.561989895,0.607933579,1.315134808,0.416712968
10.91,0.399024787,0.440716737,1.540716612,0.377028714,0.586086281,0.616236162,2.00363074,0.425602845
10.92,0.418529053,0.446816622,1.57980456,0.378027466,0.600855033,0.61900369,2.191891347,0.433381487
10.93,0.425843153,0.450629051,1.801302932,0.378526841,0.61406918,0.664206642,2.28602165,0.435603956
10.94,0.439658675,0.455203965,1.866449511,0.380024969,0.621064905,0.674354244,2.353257581,0.437826425
10.95,0.457537586,0.459016393,2.016286645,0.384519351,0.635056355,0.684501845,2.447387884,0.448938771
10.96,0.47460382,0.461303851,2.166123779,0.386017478,0.656820832,0.714944649,2.595306932,0.45116124
10.97,0.485168631,0.462066336,2.765472313,0.4,0.664593859,0.741697417,2.985275331,0.452272475
10.98,0.540430719,0.462066336,2.912052117,0.42247191,0.666925768,0.76199262,3.186983124,0.452272475
10.99,0.554246241,0.462828822,3.117263844,0.440449438,0.66770307,0.772140221,3.294560613,0.454494944
11,0.58025193,0.462828822,3.140065147,0.446941323,0.666925768,0.786900369,3.455926847,0.455606179
11.01,0.597318163,0.462828822,3.28990228,0.447940075,0.666148465,0.801660517,3.496268406,0.455606179
11.02,0.610321008,0.462828822,3.35504886,0.448439451,0.666148465,0.819188192,3.617293081,0.455606179
11.03,0.633075985,0.462828822,3.517915309,0.448439451,0.666148465,0.841328413,3.778659316,0.455606179
11.04,0.66070703,0.462828822,3.583061889,0.448439451,0.666148465,0.848708487,3.859342433,0.456717413
11.05,0.672897196,0.463591308,3.583061889,0.449438202,0.666925768,0.854243542,3.872789619,0.456717413
11.06,0.68264933,0.464353793,3.648208469,0.451935081,0.66770307,0.857933579,3.980367108,0.456717413
11.07,0.689150752,0.463591308,3.680781759,0.452933833,0.66770307,0.859778598,4.034155853,0.456717413
11.08,0.698902885,0.460541365,3.778501629,0.462421973,0.666925768,0.864391144,4.061050225,0.455606179
11.09,0.708655018,0.458253908,4.006514658,0.464918851,0.665371162,0.886531365,4.276205204,0.455606179
11.1,0.723283218,0.452154022,4.071661238,0.466916355,0.665371162,0.891143911,4.329993949,0.454494944
11.11,0.728971963,0.446054137,4.169381108,0.467915106,0.66770307,0.895756458,4.598937672,0.450050006
11.12,0.738724096,0.444529165,4.201954397,0.468414482,0.699572484,0.894833948,4.625832045,0.445605067
11.13,0.760666396,0.444529165,4.267100977,0.468913858,0.72677808,0.894833948,4.693067976,0.444493833
11.14,0.772043885,0.440716737,4.267100977,0.468913858,0.75787019,0.898523985,4.733409534,0.442271364
11.15,0.79561154,0.436904308,4.299674267,0.468913858,0.764088613,0.902214022,4.85443421,0.440048894
11.16,0.801300284,0.433854365,4.332247557,0.468913858,0.765643218,0.907749078,4.881328582,0.432270252
11.17,0.806989029,0.428516965,4.332247557,0.468414482,0.764865915,0.903136531,4.908222954,0.427825314
11.18,0.820804551,0.414792223,4.429967427,0.468414482,0.760979402,0.903136531,5.069589189,0.423380376
11.19,0.845184884,0.40640488,4.429967427,0.465917603,0.758647493,0.897601476,5.083036375,0.421157906
11.2,0.853311662,0.403354937,4.495114007,0.458426966,0.756315585,0.900369004,5.109930747,0.420046672
11.21,0.893945551,0.401829966,4.527687296,0.453932584,0.750874466,0.91697417,5.136825119,0.420046672
11.22,0.926452662,0.399542509,4.527687296,0.452434457,0.736883016,0.94095941,5.150272306,0.413379264
11.23,0.942706217,0.388105223,4.560260586,0.44494382,0.73532841,0.94095941,5.150272306,0.402266919
11.24,0.950832995,0.381242852,4.625407166,0.433957553,0.722891566,0.950184502,5.163719492,0.39782198
11.25,0.958959773,0.378955395,4.657980456,0.427965044,0.719782355,0.950184502,5.190613864,0.391154573
11.26,0.958959773,0.370568052,4.820846906,0.414981273,0.719782355,0.950184502,5.217508236,0.382264696
11.27,0.958959773,0.354555852,4.820846906,0.397003745,0.71822775,0.959409594,5.217508236,0.375597289
11.28,0.96708655,0.342356081,4.820846906,0.373033708,0.717450447,0.950184502,5.217508236,0.367818647
11.29,0.96708655,0.324056424,4.820846906,0.353058677,0.716673144,0.959409594,5.217508236,0.34448272
11.3,0.983340106,0.308044224,4.820846906,0.336579276,0.710454722,0.950184502,5.257849795,0.336704078
11.31,0.999593661,0.288982082,4.820846906,0.320599251,0.709677419,0.950184502,5.271296981,0.310034448
11.32,1.007720439,0.281357225,4.885993485,0.312109863,0.705013603,0.931734317,5.31163854,0.300033337
11.33,1.015847217,0.315669081,4.820846906,0.311111111,0.698017878,0.931734317,5.298191354,0.290032226
11.34,1.04022755,0.340068624,4.853420195,0.299126092,0.694908667,0.931734317,5.351980098,0.285587288
11.35,1.056481105,0.343118567,4.885993485,0.294132335,0.692576759,0.922509225,5.378874471,0.271141238
11.36,1.072734661,0.371330538,4.885993485,0.292134832,0.691799456,0.910516605,5.365427284,0.265585065
11.37,1.072734661,0.618375906,4.853420195,0.290137328,0.687135639,0.877306273,5.378874471,0.248916546
11.38,1.064607883,0.638963019,4.853420195,0.289138577,0.643606685,0.86900369,5.392321657,0.222246916
11.39,1.064607883,0.640487991,4.820846906,0.287640449,0.589972794,0.86900369,5.338532912,0.215579509
11.4,1.064607883,0.645062905,4.820846906,0.285642946,0.556548776,0.866236162,5.325085726,0.21335704
11.41,1.064607883,0.644300419,4.820846906,0.283645443,0.530897785,0.859778598,5.123377933,0.195577286
11.42,1.056481105,0.641250477,4.820846906,0.282147316,0.50991061,0.858856089,5.069589189,0.178908768
11.43,1.064607883,0.640487991,4.755700326,0.282147316,0.49280995,0.825645757,5.056142002,0.174463829
11.44,1.064607883,0.639725505,4.755700326,0.282646692,0.482705014,0.818265683,5.02924763,0.166685187
11.45,1.064607883,0.637438048,4.690553746,0.280149813,0.460940536,0.815498155,5.002353258,0.135570619
11.46,1.056481105,0.636675562,4.625407166,0.279650437,0.431403032,0.797047971,4.935117327,0.132236915
11.47,1.064607883,0.638963019,4.299674267,0.261672909,0.418188885,0.778597786,4.706515162,0.127791977
11.48,1.04022755,0.642775448,4.201954397,0.224719101,0.414302371,0.76199262,4.585490486,0.126680742
11.49,1.032100772,0.642775448,4.071661238,0.186267166,0.430625729,0.751845019,4.504807369,0.117790866
11.5,1.015847217,0.642775448,4.071661238,0.170786517,0.46482705,0.742619926,4.383782694,0.116679631
11.51,1.007720439,0.642775448,3.941368078,0.168289638,0.486591527,0.735239852,4.356888321,0.1189021
11.52,1.015847217,0.643537934,3.908794788,0.167290886,0.530120482,0.72601476,4.262758018,0.120013335
11.53,1.007720439,0.643537934,3.778501629,0.167290886,0.550330354,0.70295203,4.128286156,0.120013335
11.54,0.991466883,0.643537934,3.713355049,0.167290886,0.554216868,0.696494465,4.061050225,0.121124569
11.55,0.991466883,0.642775448,3.745928339,0.164794008,0.56898562,0.695571956,4.047603039,0.121124569
11.56,0.983340106,0.642775448,3.680781759,0.158302122,0.572872134,0.699261993,3.953472736,0.122235804
11.57,0.983340106,0.642012962,3.648208469,0.154806492,0.581422464,0.72601476,3.899683991,0.122235804
11.58,0.983340106,0.641250477,3.615635179,0.125343321,0.586863583,0.726937269,3.872789619,0.126680742
11.59,0.983340106,0.640487991,3.42019544,0.11485643,0.588418189,0.700184502,3.644187454,0.128903212
11.6,0.983340106,0.640487991,3.35504886,0.10536829,0.589195492,0.695571956,3.576951523,0.128903212
11.61,0.983340106,0.640487991,3.218241042,0.102871411,0.586863583,0.694649447,3.227324682,0.131125681
11.62,0.991466883,0.639725505,3.214983713,0.098876405,0.548775748,0.698339483,3.20043031,0.132236915
11.63,0.983340106,0.640487991,3.140065147,0.098377029,0.512242519,0.695571956,3.106300007,0.134459384
11.64,0.975213328,0.640487991,3.179153095,0.100873908,0.492032647,0.689114391,3.039064076,0.141126792
11.65,0.96708655,0.640487991,3.143322476,0.101373283,0.484259619,0.688191882,2.850803469,0.144460496
11.66,0.975213328,0.643537934,3.13029316,0.104868914,0.488146133,0.703874539,2.810461911,0.147794199
11.67,0.983340106,0.643537934,3.153094463,0.108364544,0.498251069,0.743542435,2.770120352,0.146682965
11.68,0.983340106,0.644300419,3.074918567,0.116354557,0.499028372,0.756457565,2.474282256,0.152239138
11.69,0.96708655,0.644300419,3.058631922,0.133832709,0.502137583,0.759225092,2.474282256,0.156684076
11.7,0.958959773,0.645062905,2.977198697,0.144319601,0.505246794,0.756457565,2.474282256,0.164462718
11.71,0.926452662,0.650400305,2.957654723,0.151310861,0.507578702,0.741697417,2.407046326,0.171130126
11.72,0.893945551,0.687762105,2.960912052,0.155805243,0.508356005,0.72601476,2.407046326,0.18668741
11.73,0.877691995,0.693099504,2.915309446,0.160799001,0.521570152,0.716789668,2.46083507,0.200022225
11.74,0.869565217,0.694624476,2.788273616,0.161298377,0.531675087,0.71402214,2.46083507,0.203355928
11.75,0.86143844,0.703011819,2.765472313,0.162297129,0.538670812,0.718634686,2.433940698,0.232248028
11.76,0.86143844,0.71521159,2.475570033,0.165792759,0.543334629,0.717712177,2.380151953,0.246694077
11.77,0.86143844,0.792985132,2.469055375,0.174282147,0.579867859,0.735239852,2.393599139,0.256695188
11.78,0.86143844,0.808234846,2.482084691,0.26866417,0.613291877,1.1900369,2.393599139,0.263362596
11.79,0.885818773,0.82348456,2.48534202,0.539325843,0.62806063,2.084870849,2.380151953,0.284476053
11.8,0.877691995,0.82348456,2.446254072,0.70411985,0.630392538,2.619926199,2.299468836,0.295588399
11.81,0.885818773,0.82348456,2.429967427,0.754057428,0.635056355,2.822878229,2.232232905,0.298922103
11.82,0.96708655,0.831109417,2.345276873,0.779026217,0.635056355,2.915129151,2.164996974,0.302255806
11.83,1.04022755,0.815859703,2.335504886,0.794007491,0.63661096,2.988929889,2.151549788,0.303367041
11.84,1.097114994,0.800609989,2.309446254,0.794007491,0.639720171,2.988929889,1.990183554,0.303367041
11.85,1.105241772,0.800609989,2.182410424,0.794007491,0.643606685,3.007380074,1.896053251,0.303367041
11.86,1.121495327,0.777735418,2.16286645,0.794007491,0.649825107,2.998154982,1.882606065,0.303367041
11.87,1.113368549,0.604651163,2.156351792,0.799001248,0.651379712,3.007380074,1.82881732,0.303367041
11.88,1.113368549,0.582539077,2.153094463,0.799001248,0.653711621,3.007380074,1.761581389,0.302255806
11.89,1.105241772,0.576439192,2.153094463,0.799001248,0.680139915,3.007380074,1.748134203,0.302255806
11.9,1.105241772,0.571101792,2.117263844,0.799001248,0.687912942,3.007380074,1.721239831,0.30558951
11.91,1.097114994,0.572626763,2.114006515,0.799001248,0.689467548,3.007380074,1.680898272,0.307811979
11.92,1.097114994,0.571864278,2.071661238,0.799001248,0.691022153,3.007380074,1.613662341,0.307811979
11.93,1.088988216,0.571101792,2.035830619,0.799001248,0.693354061,3.007380074,1.519532038,0.307811979
11.94,1.080861438,0.56957682,2.009771987,0.803995006,0.69568597,3.007380074,1.492637666,0.307811979
11.95,1.072734661,0.568814335,1.983713355,0.803995006,0.696463272,2.998154982,1.452296107,0.306700745
11.96,1.072734661,0.567289363,1.970684039,0.799001248,0.694131364,2.998154982,1.411954549,0.306700745
11.97,1.064607883,0.564239421,1.960912052,0.799001248,0.693354061,2.998154982,1.398507362,0.306700745
11.98,1.064607883,0.559664506,1.951140065,0.803995006,0.692576759,2.998154982,1.385060176,0.307811979
11.99,1.064607883,0.559664506,1.93485342,0.808988764,0.68169452,2.998154982,1.385060176,0.311145683
12,1.064607883,0.561189478,1.928338762,0.813982522,0.65915274,2.998154982,1.37161299,0.311145683
12.01,1.056481105,0.561189478,1.912052117,0.813982522,0.643606685,2.998154982,1.37161299,0.312256917
12.02,1.048354328,0.561189478,1.895765472,0.813982522,0.609405363,2.988929889,1.358165804,0.313368152
12.03,1.04022755,0.561951963,1.846905538,0.813982522,0.596191217,2.988929889,1.328581994,0.313368152
12.04,1.032100772,0.561951963,1.827361564,0.813982522,0.593082005,2.988929889,1.301687622,0.313368152
12.05,1.032100772,0.567289363,1.771986971,0.813982522,0.578313253,2.988929889,1.290929873,0.313368152
12.06,1.032100772,0.568051849,1.732899023,0.813982522,0.574426739,2.988929889,1.281516843,0.314479387
12.07,1.023973994,0.568051849,1.719869707,0.813982522,0.565876409,2.979704797,1.277482687,0.316701856
12.08,1.015847217,0.572626763,1.622149837,0.81897628,0.559657987,2.979704797,1.260001345,0.316701856
12.09,1.007720439,0.572626763,1.537459283,0.81897628,0.558880684,2.979704797,1.253277752,0.316701856
12.1,1.007720439,0.572626763,1.514657981,0.81897628,0.558103381,2.979704797,1.249243596,0.31781309
12.11,0.991466883,0.572626763,1.442996743,0.81897628,0.558880684,2.979704797,1.218315068,0.31781309
12.12,0.983340106,0.574151735,1.42019544,0.81897628,0.558103381,2.979704797,1.208902037,0.31781309
12.13,0.975213328,0.576439192,1.410423453,0.823970038,0.558103381,2.979704797,1.199489007,0.31781309
12.14,0.96708655,0.577201678,1.25732899,0.823970038,0.534006996,2.979704797,1.186041821,0.315590621
12.15,0.958959773,0.577964163,1.214983713,0.823970038,0.53245239,2.970479705,1.169905197,0.315590621
12.16,0.942706217,0.575676706,1.19218241,0.823970038,0.525456665,2.970479705,1.155113293,0.313368152
12.17,0.934579439,0.57491422,1.039087948,0.823970038,0.514574427,2.961254613,1.124184764,0.314479387
12.18,0.926452662,0.576439192,0.983713355,0.823970038,0.512242519,2.95202952,1.098635111,0.312256917
12.19,0.910199106,0.576439192,0.96742671,0.823970038,0.508356005,2.95202952,1.046191085,0.310034448
12.2,0.910199106,0.575676706,0.905537459,0.81897628,0.504469491,2.95202952,0.909029786,0.306700745
12.21,0.902072328,0.571101792,0.830618893,0.81897628,0.502914885,2.95202952,0.891548444,0.303367041
12.22,0.902072328,0.52535265,0.791530945,0.81897628,0.50136028,2.942804428,0.878101257,0.295588399
12.23,0.902072328,0.519252764,0.729641694,0.81897628,0.488146133,2.942804428,0.640086062,0.286698522
12.24,0.902072328,0.516965307,0.71009772,0.81897628,0.477263894,2.942804428,0.485443421,0.283364818
12.25,0.902072328,0.507052993,0.703583062,0.81897628,0.469490867,2.942804428,0.431654676,0.260028892
12.26,0.893945551,0.49332825,0.700325733,0.81897628,0.463272445,2.942804428,0.423586365,0.246694077
12.27,0.893945551,0.359130766,0.67752443,0.81897628,0.418188885,2.933579336,0.33080078,0.235581731
12.28,0.893945551,0.324056424,0.557003257,0.794007491,0.366886902,2.776752768,0.246083507,0.227803089
12.29,0.86143844,0.284407167,0.459283388,0.639200999,0.338904003,2.177121771,0.223223291,0.201133459
12.3,0.853311662,0.282882196,0.371335505,0.45443196,0.333462884,1.503690037,0.220533853,0.184464941
12.31,0.828931329,0.281357225,0.35504886,0.363046192,0.325689856,1.070110701,0.212465542,0.176686299
12.32,0.707029663,0.267632482,0.263843648,0.312109863,0.324912553,0.779520295,0.186915888,0.17224136
12.33,0.585127997,0.272207396,0.235504886,0.271161049,0.324135251,0.401291513,0.180192295,0.171130126
12.34,0.407964242,0.277544796,0.211074919,0.267166042,0.317139526,0.335793358,0.170779264,0.171130126
12.35,0.314506298,0.279832253,0.205211726,0.260174782,0.309366498,0.216789668,0.170779264,0.17224136
12.36,0.168224299,0.286694625,0.204560261,0.260174782,0.295375049,0.205719557,0.169434546,0.174463829
12.37,0.108898822,0.269919939,0.196742671,0.260674157,0.29304314,0.170664207,0.162710953,0.173352595
12.38,0.091019911,0.250857796,0.190553746,0.261672909,0.286824718,0.151291513,0.158676797,0.173352595
12.39,0.078911012,0.253145254,0.165472313,0.262172285,0.216090167,0.151291513,0.154642641,0.173352595
12.4,0.075091426,0.250857796,0.158306189,0.258676654,0.186552662,0.151291513,0.151953204,0.164462718
12.41,0.074197481,0.247807854,0.158306189,0.256679151,0.181111543,0.150369004,0.151953204,0.161129014
12.42,0.072003251,0.252382768,0.157003257,0.255181024,0.175670424,0.148523985,0.150608485,0.161129014
12.43,0.068427469,0.249332825,0.155374593,0.251186018,0.166342791,0.128228782,0.134471862,0.161129014
12.44,0.064770419,0.249332825,0.154071661,0.247690387,0.156237855,0.123616236,0.115376857,0.161129014
12.45,0.064445347,0.250857796,0.145602606,0.244194757,0.150019433,0.118081181,0.105156996,0.161129014
12.46,0.065501829,0.253907739,0.144625407,0.242696629,0.146132919,0.116236162,0.095206078,0.164462718
12.47,0.0658269,0.253907739,0.143973941,0.241697878,0.145355616,0.124538745,0.091844282,0.165573953
12.48,0.066395774,0.259245139,0.141693811,0.235205993,0.143801011,0.124538745,0.090902979,0.164462718
12.49,0.064445347,0.262295082,0.140716612,0.216729089,0.139137194,0.122693727,0.08955826,0.165573953
12.5,0.06436408,0.263057568,0.140716612,0.201747815,0.137582588,0.122693727,0.08592752,0.167796422
12.51,0.06436408,0.266869996,0.139739414,0.197752809,0.136805286,0.119926199,0.084986217,0.167796422
12.52,0.063470134,0.27144491,0.137133551,0.194257179,0.133696075,0.116236162,0.08377597,0.164462718
12.53,0.060138155,0.279832253,0.133224756,0.194756554,0.10415857,0.114391144,0.082969139,0.167796422
12.54,0.059162942,0.28211971,0.129967427,0.196254682,0.10415857,0.121771218,0.080548645,0.168907656
12.55,0.057375051,0.284407167,0.128338762,0.195755306,0.104935873,0.120848709,0.077186849,0.177797533
12.56,0.056481105,0.291269539,0.125081433,0.201747815,0.102603964,0.126383764,0.074766355,0.183353706
12.57,0.056643641,0.295081967,0.125407166,0.206242197,0.101826662,0.13099631,0.07221139,0.181131237
12.58,0.056399838,0.29279451,0.1247557,0.200749064,0.09871745,0.14298893,0.067504875,0.183353706
12.59,0.05558716,0.294319482,0.125081433,0.197253433,0.094830937,0.154059041,0.067235931,0.183353706
12.6,0.055830963,0.300419367,0.1247557,0.19525593,0.092499028,0.156826568,0.066025684,0.184464941
12.61,0.05558716,0.304231796,0.126384365,0.197253433,0.090944423,0.15498155,0.064949909,0.187798644
12.62,0.054937018,0.317956538,0.125081433,0.200249688,0.09016712,0.158671587,0.060915753,0.190021114
12.63,0.054774482,0.333968738,0.123452769,0.194756554,0.085503304,0.173431734,0.059436563,0.191132348
12.64,0.050142219,0.336256195,0.120846906,0.183270911,0.086280606,0.17804428,0.058226316,0.194466052
12.65,0.049329541,0.340068624,0.120521173,0.179775281,0.087835212,0.17896679,0.058360788,0.195577286
12.66,0.048841934,0.343118567,0.12019544,0.180774033,0.087835212,0.187269373,0.058629732,0.195577286
12.67,0.048516863,0.349980938,0.118566775,0.187765293,0.087057909,0.192804428,0.05849526,0.197799756
12.68,0.048110524,0.349218452,0.117589577,0.191260924,0.088612515,0.195571956,0.058226316,0.197799756
12.69,0.045835026,0.349980938,0.116612378,0.192259675,0.088612515,0.194649447,0.05634371,0.197799756
12.7,0.045753759,0.353030881,0.117263844,0.19525593,0.088612515,0.193726937,0.057822901,0.197799756
12.71,0.045916294,0.356843309,0.118241042,0.199750312,0.087835212,0.193726937,0.058091844,0.19891099
12.72,0.045672491,0.363705681,0.117915309,0.207740325,0.087835212,0.192804428,0.057957372,0.19891099
12.73,0.046322633,0.372855509,0.115960912,0.219725343,0.087835212,0.201107011,0.057688429,0.200022225
12.74,0.045753759,0.377430423,0.116612378,0.222721598,0.088612515,0.20202952,0.057822901,0.200022225
12.75,0.045672491,0.377430423,0.117915309,0.223220974,0.088612515,0.20202952,0.060512338,0.204467163
12.76,0.04607883,0.372855509,0.117263844,0.222222222,0.087057909,0.203874539,0.061319169,0.207800867
12.77,0.045997562,0.372855509,0.119218241,0.220724095,0.083948698,0.205719557,0.061722585,0.207800867
12.78,0.046322633,0.372855509,0.119218241,0.220724095,0.082394093,0.212177122,0.060915753,0.207800867
12.79,0.045916294,0.372855509,0.118566775,0.221223471,0.08161679,0.223247233,0.060915753,0.208912101
12.8,0.045428688,0.376667938,0.118241042,0.222222222,0.08161679,0.226937269,0.061050225,0.211134571
12.81,0.044859813,0.376667938,0.141693811,0.225717853,0.08161679,0.227859779,0.061588113,0.211134571
12.82,0.044941081,0.381242852,0.150488599,0.228714107,0.080062184,0.227859779,0.067639347,0.210023336
12.83,0.045672491,0.378955395,0.154397394,0.229712859,0.077497085,0.243542435,0.06858065,0.210023336
12.84,0.046403901,0.378955395,0.154397394,0.229213483,0.076486592,0.252767528,0.069790896,0.210023336
12.85,0.046566436,0.382005337,0.154397394,0.232209738,0.075631559,0.253690037,0.068849593,0.211134571
12.86,0.046566436,0.37971788,0.15504886,0.234706617,0.075165177,0.257380074,0.067773818,0.210023336
12.87,0.046647704,0.382005337,0.156351792,0.237702871,0.073766032,0.257380074,0.067639347,0.211134571
12.88,0.046891508,0.383530309,0.156351792,0.24019975,0.074232414,0.260147602,0.069387481,0.212245805
12.89,0.047135311,0.382005337,0.155700326,0.249188514,0.074232414,0.261070111,0.069925368,0.21335704
12.9,0.047216579,0.382767823,0.156026059,0.25917603,0.075242907,0.263837638,0.07005984,0.21335704
12.91,0.047216579,0.380480366,0.15732899,0.26267166,0.075320637,0.270295203,0.07436294,0.21335704
12.92,0.04754165,0.377430423,0.158306189,0.263171036,0.072366887,0.277675277,0.075573186,0.21335704
12.93,0.04754165,0.378192909,0.159609121,0.263670412,0.07050136,0.279520295,0.077724736,0.21335704
12.94,0.04754165,0.37971788,0.159609121,0.264669164,0.070112709,0.281365314,0.078128152,0.214468274
12.95,0.045672491,0.383530309,0.158957655,0.267166042,0.069257676,0.291512915,0.07799368,0.214468274
12.96,0.043559529,0.382767823,0.158957655,0.268164794,0.068946755,0.296125461,0.07799368,0.21335704
12.97,0.042259244,0.382767823,0.157980456,0.267665418,0.068402643,0.315498155,0.07799368,0.211134571
